"","lifehistory","Rest","SigmaR","Lyears","Nsamp","variable","year","mre","mare","pconverge"
"1","long_fast","R_biasadjusted","HighSigmaR","L1","N50","Depletion",100,-0.0163651649932663,0.554691231470955,1
"2","long_fast","R_biasadjusted","HighSigmaR","L1","N50","F",100,0.0810169529608699,0.709559782997799,1
"3","long_fast","R_biasadjusted","HighSigmaR","L1","N50","OFL",100,-0.0899906209616693,0.653774987159908,1
"4","long_fast","R_biasadjusted","HighSigmaR","L1","N50","Recruit",100,0.293960414943041,0.679692201373602,1
"5","long_fast","R_biasadjusted","HighSigmaR","L1","N50","SPR",100,-0.0419892375574456,0.341195989054256,1
"6","long_fast","R_biasadjusted","HighSigmaR","L1","N50","SSB",100,-0.115262195027779,0.72850722004399,1
"7","long_fast","R_biasadjusted","HighSigmaR","L1","N50","SSB0",100,0.0327304791796415,0.201044563521671,1
"8","long_fast","R_biasadjusted","HighSigmaR","L10","N50","Depletion",100,-0.057198513216527,0.35053270897888,1
"9","long_fast","R_biasadjusted","HighSigmaR","L10","N50","F",100,-0.0176591904927633,0.361975212624307,1
"10","long_fast","R_biasadjusted","HighSigmaR","L10","N50","OFL",100,0.0409263307922065,0.412434047147231,1
"11","long_fast","R_biasadjusted","HighSigmaR","L10","N50","Recruit",100,0.532592045031618,0.629844251482848,1
"12","long_fast","R_biasadjusted","HighSigmaR","L10","N50","SPR",100,-0.00032826010919568,0.212497451541887,1
"13","long_fast","R_biasadjusted","HighSigmaR","L10","N50","SSB",100,-0.010852127795122,0.435844912712213,1
"14","long_fast","R_biasadjusted","HighSigmaR","L10","N50","SSB0",100,0.0132574472939392,0.101034080888927,1
"15","long_fast","R_biasadjusted","HighSigmaR","L20","N50","Depletion",100,0.00474708881824105,0.245196946429884,1
"16","long_fast","R_biasadjusted","HighSigmaR","L20","N50","F",100,-0.0838910054066537,0.30170206969116,1
"17","long_fast","R_biasadjusted","HighSigmaR","L20","N50","OFL",100,0.1011430571874,0.367590556099361,1
"18","long_fast","R_biasadjusted","HighSigmaR","L20","N50","Recruit",100,0.414453940702309,0.634435594034859,1
"19","long_fast","R_biasadjusted","HighSigmaR","L20","N50","SPR",100,0.0451998271724553,0.171141353853175,1
"20","long_fast","R_biasadjusted","HighSigmaR","L20","N50","SSB",100,0.0857510982132911,0.337141354961089,1
"21","long_fast","R_biasadjusted","HighSigmaR","L20","N50","SSB0",100,0.0314201500866359,0.104385440239744,1
"22","long_fast","R_biasadjusted","HighSigmaR","L75","N50","Depletion",100,0.0426463508386379,0.218061406621077,1
"23","long_fast","R_biasadjusted","HighSigmaR","L75","N50","F",100,-0.0711354101486908,0.242025406515069,1
"24","long_fast","R_biasadjusted","HighSigmaR","L75","N50","OFL",100,0.0784942189053442,0.25677300778063,1
"25","long_fast","R_biasadjusted","HighSigmaR","L75","N50","Recruit",100,0.463949360372167,0.615123793990636,1
"26","long_fast","R_biasadjusted","HighSigmaR","L75","N50","SPR",100,0.0376722897966283,0.134610025119848,1
"27","long_fast","R_biasadjusted","HighSigmaR","L75","N50","SSB",100,0.0850741835023806,0.253905920874595,1
"28","long_fast","R_biasadjusted","HighSigmaR","L75","N50","SSB0",100,-0.00280564582267085,0.0924475714206434,1
"29","long_fast","R_biasadjusted","LowSigmaR","L1","N50","Depletion",100,0.24787200971982,0.376756730072205,1
"30","long_fast","R_biasadjusted","LowSigmaR","L1","N50","F",100,-0.263300912347411,0.363689911622633,1
"31","long_fast","R_biasadjusted","LowSigmaR","L1","N50","OFL",100,0.276542815978783,0.469796211258016,1
